1.774999999999999885e-03 5.324999999999999872e-03 8.874999999999999209e-03 1.242499999999999855e-02 1.597499999999999962e-02 1.952500000000000069e-02 2.307499999999999829e-02 2.662499999999999589e-02 3.017500000000000043e-02 3.372499999999999803e-02 3.727499999999999564e-02 4.082500000000000018e-02 4.437499999999999778e-02 4.792499999999999538e-02 5.147499999999999298e-02 5.502499999999999752e-02 5.857499999999999513e-02 6.212499999999999967e-02 6.567499999999999727e-02 6.922499999999999487e-02 7.277499999999999247e-02 7.632499999999999007e-02 7.987500000000000155e-02 8.342499999999999916e-02 8.697499999999999676e-02 9.052499999999999436e-02 9.407499999999999196e-02 9.762499999999998956e-02 1.011749999999999872e-01 1.047249999999999986e-01 1.082749999999999962e-01 1.118249999999999938e-01 1.153749999999999915e-01 1.189249999999999891e-01 1.224749999999999867e-01 1.260249999999999981e-01 1.295749999999999957e-01 1.331249999999999933e-01 1.366749999999999909e-01 1.402249999999999885e-01
3.400000000000000000e+01 1.200000000000000000e+01 7.000000000000000000e+00 1.400000000000000000e+01 1.400000000000000000e+01 2.500000000000000000e+01 2.700000000000000000e+01 5.400000000000000000e+01 5.500000000000000000e+01 1.120000000000000000e+02 1.440000000000000000e+02 1.550000000000000000e+02 2.480000000000000000e+02 2.230000000000000000e+02 3.430000000000000000e+02 2.810000000000000000e+02 3.870000000000000000e+02 2.480000000000000000e+02 3.530000000000000000e+02 2.030000000000000000e+02 2.760000000000000000e+02 3.130000000000000000e+02 2.080000000000000000e+02 2.620000000000000000e+02 1.580000000000000000e+02 2.030000000000000000e+02 1.540000000000000000e+02 1.470000000000000000e+02 1.050000000000000000e+02 9.200000000000000000e+01 5.700000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 2.100000000000000000e+01 5.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
